606.9715,137.69466,-7.201415,78.786865,-163.05916,17.311052,486.43408,454.02954,-21.63461,-271.03784,41.04066,5.610053,-248.16025,14.423521,-334.6535,-164.30533,97.46969,287.9233,428.41986,264.18088
475.8072,633.1127,271.87952,-13.545897,814.9318,421.01636,90.040085,-17.651905,153.00403,-58.29751,-138.67265,564.7694,12.397234,76.54021,-55.173065,-59.74738,62.150433,174.27608,-164.15955,58.05168
-96.67466,-313.32318,-371.3954,-309.06964,226.72134,-327.02167,186.24728,351.5234,347.6339,213.9441,-250.09464,304.45505,395.26227,197.67633,-617.36487,-36.082844,239.35132,-134.27148,-204.05801,410.07098
263.70422,344.57678,-318.12823,196.20303,806.02563,348.91724,577.3704,375.5593,-233.07512,93.63123,-358.13187,63.073257,168.5612,518.342,-383.3198,-438.3538,-217.29079,-570.268,-421.27087,-4.177465
-260.14594,-153.9998,296.20056,318.7319,-416.56107,65.168816,-130.82545,6.6264505,610.4401,806.2251,-79.91917,194.55736,-151.86122,624.2129,277.48898,-229.35126,-186.13622,-550.70605,260.93115,-368.94638
-163.88205,57.243694,432.0555,-441.02936,-239.13306,93.05979,76.491165,341.65628,402.51346,263.51706,-194.99237,321.3716,-1570.9045,-127.40972,-88.32057,-331.80066,-616.95056,-142.91116,286.3152,-596.22656
-321.35522,302.38095,132.325,-303.76135,-347.84445,-193.74536,354.0372,-84.32773,-630.07355,-634.33826,-400.23822,768.3961,477.9306,958.1011,690.64746,504.4157,-571.11053,-105.57051,292.02112,45.10219
215.79013,896.0223,-241.09415,-15.7933235,189.88437,176.98093,-187.50975,-5.803011,543.52234,-219.05713,117.62553,421.36377,24.571562,643.883,291.34402,14.505461,135.10193,-271.50873,-5.174983,-137.48755
-944.42267,-469.25998,-3.6200376,120.45086,91.8529,-32.33326,-316.93765,657.605,91.83838,88.001816,438.78485,-342.53775,-870.41315,99.7133,-11.244208,-467.91434,-368.0925,445.77582,265.1296,-139.58089
84.952934,-517.42773,-78.4606,619.4505,207.17801,788.06165,296.45325,209.86066,-130.75903,167.67513,-913.27026,-764.4171,520.4728,359.56866,249.72148,536.3649,821.49164,880.28296,513.8417,-377.228
395.1165,-41.734898,-826.98816,132.45657,97.63094,554.18964,256.17065,-117.8976,509.97403,357.64752,510.6847,-75.47017,-404.258,-444.62622,279.71133,698.26166,359.48828,-33.317528,278.74274,142.67993
343.68,363.97635,288.026,607.16675,456.25656,158.776,121.403564,300.9813,-390.36264,-667.99713,479.80786,365.8352,-720.91223,-161.21494,48.339405,0.2612679,-376.5232,-40.973183,-512.5934,-126.708244
782.0065,206.07852,-200.19626,25.64999,244.98373,289.04285,329.93146,364.1219,467.1769,-104.75861,314.0622,451.5789,-689.6843,284.28452,-292.0207,-542.21265,867.1386,449.19357,-115.27568,220.7027
-197.66718,-166.456,499.84308,108.39993,163.55228,160.74414,-8.499772,260.53757,267.7539,-7.6551485,-681.5167,411.45972,139.93666,376.06165,20.80383,176.68364,847.1752,21.892025,-370.63968,373.46234
-404.1413,-110.11138,135.19875,-318.1245,-370.96704,-322.9851,92.988884,462.62073,254.16495,123.36705,-178.13101,412.3898,37.196754,427.46075,-62.80586,551.604,17.59823,376.90768,-444.3843,-205.47876
-160.1906,515.2013,107.64928,443.65262,403.31296,3.254907,-108.485466,-409.77145,698.93146,-416.55923,36.698887,629.04083,284.3564,39.15913,-143.22922,264.43024,-441.76785,63.74876,-94.94449,-60.37757
453.90982,382.1844,-335.86194,-26.386856,23.95698,-615.466,156.46576,208.05238,162.97372,305.89505,23.369026,240.72168,498.89404,-75.07683,-414.95874,-15.963799,-197.50406,-549.18195,-266.9372,-46.64051
-42.689762,139.14688,219.61142,780.70667,140.74661,76.86674,-110.625435,0.58899313,279.9792,718.3623,109.19791,-248.3309,-407.2004,25.070194,237.94917,-252.42497,225.1892,517.0712,386.94186,700.1791
-85.80529,499.218,322.57416,-111.20863,-8.484053,731.56433,821.3108,28.402163,510.49722,251.71854,-500.92548,701.0871,-59.28734,-105.10344,-142.45213,26.335363,173.14117,620.5531,599.2098,158.74396
-827.11145,-628.67206,-91.019104,-275.17404,-3.6212075,-98.87589,37.06777,314.02628,-126.22279,346.96478,20.315935,236.69212,-495.34167,-1.7819436,-625.3049,192.17339,-342.35068,-388.60104,-478.96066,-210.64848
153.42444,44.83952,-98.034065,300.4037,68.2043,714.16315,548.1722,365.42993,-737.61304,452.20444,632.62885,44.879368,100.15424,-39.650677,245.1229,155.9434,-558.1647,-595.4681,-125.63537,47.277985
335.0227,-71.98309,215.66579,124.063126,318.9933,942.1105,436.26816,575.927,60.895123,177.70706,257.40793,526.90027,301.6466,-559.57837,120.73963,-89.11743,-430.5543,-198.06152,-22.8378,349.1017
114.058556,139.98743,721.7869,-276.91635,-197.73518,-216.92896,-486.51437,-133.85136,379.9631,264.04886,-363.01,287.2162,-34.014946,-550.916,138.26826,-72.05953,-33.70828,930.0017,132.16338,-722.6966
-138.34688,144.40154,832.30334,330.29407,164.93767,7.0279846,214.21162,-269.96216,-561.3395,188.07156,53.297314,73.07451,-356.1043,-80.42534,502.8386,290.24722,-420.59814,-140.52286,61.08686,-461.22397
32.92045,380.56973,340.6274,-103.50558,-253.19211,-208.1165,-303.2306,282.87247,-98.03638,-275.93674,198.93877,710.82965,263.07596,-200.69392,88.58946,141.88896,-64.099205,27.354609,91.988495,339.46634
-113.610466,24.845911,82.25404,-314.99854,-124.02197,417.69885,227.46127,167.73593,-270.1572,-538.2644,63.298874,117.05457,-708.01086,145.557,-277.9337,-622.5973,-185.98808,-179.92108,-654.52844,-580.73175
-197.9385,-507.70035,-255.60742,271.76312,-20.210808,-8.112409,-162.34306,-350.48535,-10.952939,130.06483,-1064.6567,-274.25375,399.4496,869.4514,204.13846,-65.56931,-104.980034,589.2077,226.28444,-448.0083
-72.1209,-654.35925,67.71738,175.56429,-338.55115,234.1917,790.8515,-2.519463,-15.776131,753.76605,356.5654,1.9829285,379.75836,359.58145,-175.3403,239.72545,75.85387,128.55927,180.12306,-140.13225
433.9177,-139.25581,-378.0118,-499.3118,168.34157,584.7491,-103.38153,-207.70396,-85.894356,-282.14502,-184.89738,-41.35492,-16.82294,266.01718,121.632065,386.29605,100.2758,87.592636,89.49457,124.96723
-74.902145,-126.037766,-387.68384,-731.0727,-169.31805,484.06723,-531.43066,164.5316,593.8487,113.745255,-115.14994,154.27298,272.56354,78.875824,-272.4916,-314.3025,-19.499208,222.01561,240.16812,199.39629
304.609,-327.79773,133.9303,127.38885,-112.414986,216.65283,14.950178,414.11215,1022.46204,601.7167,-46.10641,-363.8396,223.66571,-94.65164,8.690888,1108.5162,415.71,-436.6105,-257.45117,-742.489
-233.31476,-102.44173,-539.1385,17.039494,393.40564,222.55043,-302.1926,-809.567,-589.73224,-48.725693,-411.18585,-162.39113,532.7651,136.27255,147.9918,488.9578,329.42804,-312.95734,-240.88416,-318.6871
90.213524,89.940834,-685.7186,-160.33525,164.77885,339.639,-30.22292,-593.34845,-88.72785,-148.60973,-216.80927,490.30063,-145.40874,206.40656,794.7558,-290.7915,69.01544,117.56509,-0.7732366,201.39368
438.52966,76.43672,397.374,160.47037,103.148445,626.673,109.849144,1008.0846,747.90814,400.59872,597.7317,2.3899076,-567.4652,-98.00352,284.57047,41.017033,333.8714,-403.35037,-86.32143,116.27446
69.99715,162.40837,827.4569,509.99725,361.93335,272.93954,-182.57402,548.2883,657.89966,476.27313,418.90686,-307.1286,-160.11006,-394.75742,10.481761,314.1186,490.4789,-225.97928,-629.1624,-90.36199
74.970055,469.65845,716.4819,-284.5618,85.57105,56.18102,143.05835,21.698748,280.13034,406.97043,-112.056786,-586.6119,3.7623062,821.6992,547.0153,-145.96452,-524.7335,-0.691553,-47.353878,149.6579
484.56924,729.2699,-336.5214,280.60638,607.7704,465.36356,220.85138,437.51492,37.29532,208.36044,-283.96228,-1068.3036,642.7386,-324.62506,-423.5298,361.28787,569.59863,326.91248,713.86993,-125.93659
687.325,223.23294,-390.74088,-113.60965,-469.43164,698.7753,207.23256,468.07297,-438.18906,86.22085,431.9388,-508.86755,49.248367,-275.8021,329.58966,296.72577,917.2437,332.26862,265.4252,876.9872
